area;group;plot;tree;common.name;scientific.name;family.name;DBH;type;Dead;D.class;Hcom;Htot;RN;RS;RE;RW;date;UTM.Easting;UTM.Northing
FN_A01;4;14;106;canela-de-velho;Casearia javitensis;Salicaceae;14.6;O;FALSE;NA;11.33;17.9;NA;NA;NA;NA;20150815;710.062.042.881.944;864.172.610.242
FN_A01;4;14;107;mandioqueira;Qualea paraensis;Vochysiaceae;42.9;O;FALSE;NA;4.95;9.26;4;3.7;6.3;4;20150815;71.006.915.370.528;864.171.585.704
FN_A01;4;14;108;mandioqueira;Qualea paraensis;Vochysiaceae;54.5;O;FALSE;NA;23.34;25;4.2;3;5;4.7;20150815;7.100.771.115.104;864.171.414.822
FN_A01;4;14;109;morta;NA;NA;37;O;TRUE;1;NA;17.73;NA;NA;NA;NA;20150815;710.095.249.532;864.169.705.776
FN_A01;4;14;110;morta;NA;NA;38.8;O;TRUE;1;NA;26.39;NA;NA;NA;NA;20150815;71.008.813.996.136;864.169.433.638
FN_A01;4;14;111;louro amarelo;Aniba parviflora;Lauraceae;50;O;FALSE;NA;17.96;42.3;5.2;1.4;10.2;3;20150815;710.067.013.561.832;8.641.682.486.772
FN_A01;4;14;112;mandioqueira;Qualea paraensis;Vochysiaceae;42.8;O;FALSE;NA;15.08;23.14;1.7;5.4;6.8;3.3;20150815;7.100.567.495.886;864.168.753.626
FN_A01;4;14;113;morta;NA;NA;43;O;TRUE;1;NA;31.88;NA;NA;NA;NA;20150815;7.100.620.203.672;864.167.751.898
FN_A01;4;14;114;mandioqueira;Qualea paraensis;Vochysiaceae;35;O;FALSE;NA;19.8;23.51;4.2;3.3;2.6;3.4;20150815;710.059.215.765.512;864.167.291.127
FN_A01;4;14;115;mandioqueira;Qualea paraensis;Vochysiaceae;50.6;O;FALSE;NA;11.27;19.96;6.5;4.4;7.5;2.5;20150815;71.005.567.838.896;864.169.054.252
FN_A01;4;14;116;mandioqueira;Qualea paraensis;Vochysiaceae;49;O;FALSE;NA;15.79;27.71;6.7;3.2;6.3;3.3;20150815;710.047.942.610.272;864.168.984.988
FN_A01;4;14;117;cupiuba;Goupia glabra;Goupiaceae;80;O;FALSE;NA;10.93;23.95;2.5;3;3.2;4;20150815;7.100.405.092.664;864.168.683.952
FN_A01;4;15;118;mandioqueira;Qualea paraensis;Vochysiaceae;47.2;O;FALSE;NA;15.83;30.36;4.7;5.8;5;4.7;20150815;710.147.025.430.304;864.179.029.633.808
FN_A01;4;15;119;mandioqueira;Qualea paraensis;Vochysiaceae;45.1;O;FALSE;NA;21.15;34.28;5;3.4;4;3.5;20150815;7.101.497.368.292;8.641.788.467.744
FN_A01;4;15;120;carapanauba;Aspidosperma excelsum;Apocynaceae;43.4;O;FALSE;NA;15.34;17.64;0.6;0.7;0.8;0.5;20150815;710.150.448.232.904;864.178.759.515.008
FN_A01;4;15;121;quarubarana;Erisma uncinatum;Vochysiaceae;40.7;O;FALSE;NA;16.29;20.51;3.7;4;1.8;4.3;20150815;710.154.995.543.736;864.178.218.252.872
FN_A01;4;15;122;itauba;Mezilaurus itauba;Lauraceae;69;O;FALSE;NA;15.01;20.14;7.6;3.3;4;3.7;20150815;710.155.598.164.896;864.178.889.712.192
FN_A01;4;15;123;morta;NA;NA;50.4;O;TRUE;2;NA;12.83;NA;NA;NA;NA;20150815;71.016.391.368.108;86.417.860.736.596
FN_A01;4;15;124;carapanauba;Aspidosperma excelsum;Apocynaceae;29.6;O;FALSE;NA;8.48;11.97;1.2;1.1;1;1.1;20150815;71.015.871.717.944;86.417.974.001.888
FN_A01;4;15;125;envira preta;Guatteria schomburgkiana;Annonaceae;13.8;O;FALSE;NA;6.23;7.51;1.5;3.8;4;1;20150815;710.159.294.603.523;864.179.768.778.767
FN_A01;4;15;126;tento;Ormosia coccinea;Fabaceae;16.1;O;FALSE;NA;11.06;17.11;2.6;1.8;4.4;3.3;20150815;710.157.270.086.016;864.179.887.122.032
FN_A01;4;15;127;morta;NA;NA;10;O;TRUE;2;NA;3.46;NA;NA;NA;NA;20150815;710.160.992.845.536;864.180.027.931.872
FN_A01;4;15;128;tento;Ormosia grossa;Fabaceae;13.3;O;FALSE;NA;11.37;15.43;3.7;0.7;2.7;2.2;20150815;710.163.273.582.256;864.180.316.044.512
FN_A01;4;15;129;manguerana;Tovomita sp.;Clusiaceae;10.7;O;FALSE;NA;10.37;13.07;2;2;2.4;2.3;20150815;710.170.360.832.496;864.180.572.555.392
FN_A01;4;15;130;manguerana;Tovomita sp.;Clusiaceae;23;O;FALSE;NA;12.72;17.16;3.2;3;2;2;20150815;710.169.932.757.016;864.180.541.947.432
FN_A01;4;15;131;breu branco;Protium paniculatum;Burseraceae;12.5;O;FALSE;NA;5.73;7.87;3;0.9;2.2;2;20150815;71.017.264.663.984;86.418.086.086.768
FN_A01;4;15;132;mandioqueira;Qualea paraensis;Vochysiaceae;29.6;O;FALSE;NA;16.37;22.92;2.5;3.4;1.9;2.7;20150815;710.176.781.964.696;864.181.031.674.792
FN_A01;4;15;133;mapuxique;NA;NA;17;O;FALSE;NA;12.99;17;4.5;1.2;3;1.7;20150815;710.182.707.526.064;864.181.330.732.928
FN_A01;4;15;134;louro amarelo;Aniba parviflora;Lauraceae;50;O;FALSE;NA;18.58;28.77;4.3;3.6;5.3;4.7;20150815;7.101.849.670.736;8.641.812.431.252
FN_A01;4;15;135;araracanga;Aspidosperma spruceanum;Apocynaceae;16;O;FALSE;NA;12.95;17.9;0.7;1.4;3.8;0.4;20150815;710.188.316.738;864.182.105.264
FN_A01;4;15;136;morta;NA;NA;54.5;O;TRUE;1;NA;24.55;NA;NA;NA;NA;20150815;7.101.975.511.872;8.641.800.259.284
FN_A01;4;15;137;mandioqueira;Qualea paraensis;Vochysiaceae;56;O;FALSE;NA;17.42;24.56;5.6;3.4;3.4;6;20150815;710.185.716.859.712;864.178.546.404.224
FN_A01;4;15;138;mandioqueira;Qualea paraensis;Vochysiaceae;37.3;O;FALSE;NA;18.79;23.72;4;4;3.6;3.8;20150815;710.189.271.222.064;864.178.426.992.128
FN_A01;4;15;139;quarubarana;Erisma uncinatum;Vochysiaceae;78.4;O;FALSE;NA;17.48;24.54;6;5.6;5.4;5;20150815;7.101.990.927.848;8.641.781.349.116
FN_A01;4;15;140;mandioqueira;Qualea paraensis;Vochysiaceae;74;O;FALSE;NA;21.1;32.88;5.3;5.7;6.5;7.5;20150815;710.213.844.051.728;864.178.579.605.056
FN_A01;4;15;141;morta;NA;NA;60.2;O;TRUE;3;NA;4.09;NA;NA;NA;NA;20150815;7.102.053.140.168;8.641.773.319.556
FN_A01;4;15;142;abiurana;Pouteria gongrijpii;Sapotaceae;37.9;O;FALSE;NA;20.15;26.36;2.3;4.4;2.4;3.5;20150815;71.018.518.982.704;86.417.725.219.408
FN_A01;4;15;143;cumaru;Dipteryx odorata;Fabaceae;38.7;O;FALSE;NA;18.9;30.18;8.5;4.3;4.8;6;20150815;71.018.075.144.848;86.417.781.097.496
FN_A01;4;15;144;morta;NA;NA;47;O;TRUE;1;NA;NA;NA;NA;NA;NA;20150815;710.173.249.557.136;864.177.759.245.672
FN_A01;4;15;145;mandioqueira;Qualea paraensis;Vochysiaceae;66;O;FALSE;NA;NA;18.1;1.2;0.4;0.8;0.5;20150815;710.170.313.635.792;864.176.160.874.584
FN_A01;4;15;146;mandioqueira;Qualea paraensis;Vochysiaceae;44.7;O;FALSE;NA;20.41;26.75;5.4;4.3;5.5;4.7;20150815;710.162.929.801.536;864.177.392.230.472
FN_A01;4;16;147;louro preto;Nectandra cuspidata;Lauraceae;13.8;O;FALSE;NA;7.64;10.87;1.3;1.5;2.4;1;20150815;710.269.449.238.784;864.188.272.958.464
FN_A01;4;16;148;breu;Protium heptaphyllum;Burseraceae;11.7;O;FALSE;NA;4.3;8.2;1.7;5;2.3;1.5;20150815;710.276.993.427.232;864.188.743.342.272
FN_A01;4;16;149;canela-de-velho;Casearia javitensis;Salicaceae;22.9;O;FALSE;NA;14.09;19.09;4;0.5;0;4.4;20150815;71.027.827.168.192;86.418.847.375.872
FN_A01;4;16;150;abiurana;Pouteria gongrijpii;Sapotaceae;39.5;O;FALSE;NA;17.08;23.11;2.7;4.2;3.3;2.3;20150815;710.282.580.875.514;864.188.788.135.226
FN_A01;4;16;151;breu;Protium heptaphyllum;Burseraceae;13.6;O;FALSE;NA;12.05;16.09;2.3;1.6;2.4;1;20150815;71.028.177.688.199;864.188.860.624.958
FN_A01;4;16;152;breu manga;Tetragastris altissima;Burseraceae;18.5;O;FALSE;NA;NA;14.32;0;0;0;0.2;20150815;710.278.832.909.376;864.189.011.524.896
FN_A01;4;16;153;gombeira;Swartzia laevicarpa;Fabaceae;17.5;O;FALSE;NA;16.2;17.89;2;2.4;2.4;2;20150815;710.285.359.136.672;864.189.204.224.512
FN_A01;4;16;154;louro amarelo;Aniba parviflora;Lauraceae;49.7;O;FALSE;NA;22.08;28.98;9.7;4.6;8;4.5;20150815;7.102.891.661.928;8.641.893.803.484
FN_A01;4;16;155;liana;NA;NA;14.1;L;FALSE;NA;NA;NA;NA;NA;NA;NA;20150815;710.291.297.506.576;864.189.609.786.096
FN_A01;4;16;156;murta;Strychnos subcordata;Loganiaceae;19;O;FALSE;NA;11.46;15.25;2.3;2.4;1.8;1.8;20150815;71.029.331.365.328;86.418.968.199.568
FN_A01;4;16;157;merauba;Mouriri collocarpa;Melastomataceae;14.5;O;FALSE;NA;12.53;16.21;1.7;5;2.2;2.3;20150815;710.297.195.782;864.190.456.823
FN_A01;4;16;158;inhare;Helicostylis sp.;Moraceae;28.9;O;FALSE;NA;23.65;28.98;3.8;3.3;2.7;4.8;20150815;71.029.760.025.056;86.419.048.865.776
FN_A01;4;16;159;morta;NA;NA;80;O;TRUE;1;NA;15.35;0;0;0;0;20150815;71.030.488.068.464;86.419.106.168.344
FN_A01;4;16;160;quaruba;Vochysia guianensis;Vochysiaceae;12.6;O;FALSE;NA;14.05;18.82;1.3;2.2;1.8;1.7;20150815;71.030.407.174.752;86.419.099.801.392
FN_A01;4;16;161;mandioqueira;Qualea paraensis;Vochysiaceae;64.1;O;FALSE;NA;19.44;26.51;0;7.5;0;0;20150815;710.307.172.712;864.189.512.472
FN_A01;4;16;162;mandioqueira;Qualea paraensis;Vochysiaceae;60.1;O;FALSE;NA;21.59;27.24;3.7;5.2;4.8;6.3;20150815;710.305.835.622.944;864.188.148.186.624
FN_A01;4;16;163;morta;NA;NA;40.2;O;TRUE;1;NA;26.3;NA;NA;NA;NA;20150815;71.031.687.425.904;86.418.902.765.844
FN_A01;4;16;164;breu manga;Tetragastris altissima;Burseraceae;44;O;FALSE;NA;17.64;24.07;4;5;4.7;1.7;20150815;7.103.145.591.144;8.641.884.877.704
FN_A01;4;16;165;mandioqueira;Qualea paraensis;Vochysiaceae;36.4;O;FALSE;NA;24.95;33.55;6.6;4.3;4.2;5.8;20150815;7.103.198.124.104;8.641.874.191.144
FN_A01;4;16;166;mandioqueira;Qualea paraensis;Vochysiaceae;66;O;FALSE;NA;26.06;34.52;6;7.4;7.7;9.5;20150815;7.103.249.973.224;8.641.872.088.724
FN_A01;4;16;167;mandioqueira;Qualea paraensis;Vochysiaceae;42.1;O;FALSE;NA;22.47;32.74;7.3;5;8;2;20150815;7.103.296.717.208;8.641.875.754.508
FN_A01;4;16;168;carapanauba;Aspidosperma excelsum;Apocynaceae;59.2;O;FALSE;NA;14.13;22.12;3;2.4;3;3.2;20150815;710.322.892.394.336;864.186.673.714.656
FN_A01;4;16;169;cumaru;Dipteryx odorata;Fabaceae;54.3;O;FALSE;NA;19.27;26.79;7.4;8.2;6;6.6;20150815;710.303.479.584.032;864.186.630.892.672
FN_A01;4;16;170;carapanauba;Aspidosperma excelsum;Apocynaceae;41.8;O;FALSE;NA;17.48;25.45;3.6;2.4;2.7;2;20150815;710.302.767.323.552;864.185.095.861.792
FN_A01;4;16;171;carapanauba;Aspidosperma excelsum;Apocynaceae;47.8;O;FALSE;NA;20.54;32.91;3;2;2.7;4;20150815;7.102.872.824.984;8.641.860.990.744
FN_A01;4;16;172;morta;NA;NA;46.6;O;TRUE;3;NA;15.44;NA;NA;NA;NA;20150815;71.028.293.342.864;86.418.649.705.744
FN_A01;4;16;173;morta;NA;NA;47.7;O;TRUE;2;NA;5.53;NA;NA;NA;NA;20150815;710.286.458.224.544;864.187.365.864.224
FN_A01;4;16;174;sucupira preta;Bowdichia nitida;Fabaceae;36.9;O;FALSE;NA;11.52;16.93;3.7;3;4.3;2.4;20150815;71.028.382.848.272;86.418.804.723.312
FN_A01;5;17;1;abiurana;Pouteria gongrijpii;Sapotaceae;27.4;O;FALSE;NA;17.68;22.92;2;2.6;1.7;4.7;20150811;7.136.527.410.696;86.433.175.633.996
FN_A01;5;17;2;abiurana;Pouteria gongrijpii;Sapotaceae;19.3;O;FALSE;NA;12.72;16.38;2.5;1.5;2.4;1.7;20150811;7.136.556.517.256;86.433.226.744.976
FN_A01;5;17;3;breu branco;Protium paniculatum;Burseraceae;10;O;FALSE;NA;6.94;11.25;1.8;2.2;3.3;1.6;20150811;7.136.585.501.106;86.433.238.036.896
FN_A01;5;17;4;morta;NA;NA;71;O;TRUE;2;1.26;5.43;NA;NA;NA;NA;20150811;713.659.296.224;8.643.312.497.174
FN_A01;5;17;5;morta;NA;NA;52.8;O;TRUE;3;1.34;10.53;NA;NA;NA;NA;20150811;7.136.638.770.878;86.433.043.917.008
FN_A01;5;17;6;araca;Myrciaria floribunda;Myrtaceae;11.6;O;FALSE;NA;7;13.93;2.3;2.6;2.3;2;20150811;7.136.602.094.912;86.433.265.185.152
FN_A01;5;17;7;breu branco;Protium paniculatum;Burseraceae;10.4;O;FALSE;NA;5.85;11.51;2.8;2.2;2.2;2.4;20150811;71.366.066.079.012;864.332.820.780.832
FN_A01;5;17;8;manguerana;Tovomita sp.;Clusiaceae;23.4;O;FALSE;NA;10.38;16.95;3.2;3;4.4;2.5;20150811;7.136.664.466.078;86.433.330.761.008
FN_A01;5;17;9;envira cheirosa;Fusaea longifolia;Annonaceae;27.2;O;FALSE;NA;13.59;19.72;2.5;3;2.6;4;20150811;71.367.255.610.864;864.333.435.443.464
FN_A01;5;17;10;fava-barbatimao;Stryphnodendron pulcherrimum;Fabaceae;11.9;O;FALSE;NA;5.95;9.6;1.1;1.2;0.8;2.9;20150811;71.367.272.402.618;864.333.578.617.088
FN_A01;5;17;11;abiurana;Pouteria gongrijpii;Sapotaceae;17.7;O;FALSE;NA;12.52;18.02;2.8;2;3.4;1.6;20150811;713.676.391.085;8.643.336.319.704
FN_A01;5;17;12;morta;NA;NA;13.1;O;TRUE;1;1.33;7.87;NA;NA;NA;NA;20150811;7.136.763.434.012;86.433.414.034.432
FN_A01;5;17;13;breu;Protium heptaphyllum;Burseraceae;10.1;O;FALSE;NA;4.75;8.13;1.6;1.5;1.8;1.7;20150811;713.677.104.693;8.643.342.044.008
FN_A01;5;17;14;algodao-bravo;Cochlospermum vitifolium;Bixaceae;11.2;O;FALSE;NA;8.85;12.76;2.2;3.1;3.2;1.5;20150811;7.136.846.998.479;86.433.459.104.064
FN_A01;5;17;15;breu;Protium heptaphyllum;Burseraceae;42.8;O;FALSE;NA;20.35;24.68;1.2;3.3;5;1;20150811;7.136.894.215.808;86.433.486.460.408
FN_A01;5;17;16;carapanauba;Aspidosperma excelsum;Apocynaceae;70.5;O;FALSE;NA;23.52;33.18;5;4.8;3.7;5.8;20150811;7.136.928.689.552;86.433.312.731.296
FN_A01;5;17;17;morta;NA;NA;35;O;TRUE;2;1.84;17.05;NA;NA;NA;NA;20150811;7.136.879.011.696;86.433.372.033.016
FN_A01;5;17;18;abiurana;Pouteria gongrijpii;Sapotaceae;35.2;O;FALSE;NA;14.53;23.84;3.7;3;4.3;32;20150811;7.136.918.040.824;86.433.251.578.424
FN_A01;5;17;19;morta;NA;NA;45.8;O;TRUE;4;1.34;3.76;NA;NA;NA;NA;20150811;713.688.048.881;864.332.050.948
FN_A01;5;17;20;morta;NA;NA;67.3;O;TRUE;2;1.22;9.31;NA;NA;NA;NA;20150811;713.680.006.004;8.643.326.488.496
FN_A01;5;17;21;louro cunauaru;Endlicheria sp.;Lauraceae;44.1;O;FALSE;NA;18.62;29.49;5.7;5.2;2.3;11.4;20150811;713.679.143.774;8.643.330.935.024
FN_A01;5;17;22;morta;NA;NA;55.8;O;TRUE;3;0.91;5.13;NA;NA;NA;NA;20150811;71.366.861.599.892;864.332.841.310.712
FN_A01;5;17;23;morta;NA;NA;46;O;TRUE;3;1.26;5.63;NA;NA;NA;NA;20150811;7.136.672.152.472;86.433.219.747.184
FN_A01;5;17;24;morta;NA;NA;54.5;O;TRUE;3;1.24;3.49;NA;NA;NA;NA;20150811;713.676.596.976;8.643.289.956.904
FN_A01;5;17;25;morta;NA;NA;57.2;O;TRUE;3;1.76;10.84;NA;NA;NA;NA;20150811;71.367.474.181.556;864.330.730.550.216
FN_A01;5;18;26;morta;NA;NA;48.1;O;TRUE;1;1.89;28.89;NA;NA;NA;NA;20150811;71.376.859.275.116;86.434.154.569.692
FN_A01;5;18;27;morta;NA;NA;10.8;O;TRUE;1;1.47;6.32;NA;NA;NA;NA;20150811;71.376.939.834.832;86.434.160.428.184
FN_A01;5;18;28;breu;Protium heptaphyllum;Burseraceae;11.6;O;FALSE;NA;6.29;11.77;1;1.2;1.1;1.1;20150811;71.377.407.147.126;86.434.144.169.202
FN_A01;5;18;29;tento caxua;Ormosia sp.;Fabaceae;12.2;O;FALSE;NA;8.9;14.44;2.3;2;2.7;2.4;20150811;71.378.256.571.424;86.434.218.602.688
FN_A01;5;18;30;canela-de-velho;Casearia javitensis;Salicaceae;10.4;O;FALSE;NA;12.11;15.75;1.4;1.4;2;1.7;20150811;7.137.838.990.972;8.643.426.588.104
FN_A01;5;18;31;mandioqueira;Qualea paraensis;Vochysiaceae;15.3;O;FALSE;NA;9.86;14.02;1.5;2.5;2.1;1.2;20150811;71.378.690.954.148;86.434.237.719.396
FN_A01;5;18;32;tachi preto;Tachigali myrmecophila;Fabaceae;19.6;O;FALSE;NA;18.94;23.06;2.5;2.3;3.4;3;20150811;713.790.877.491.232;864.342.791.395.784
FN_A01;5;18;33;morta;NA;NA;28.8;O;TRUE;1;1.8;19.09;NA;NA;NA;NA;20150811;7.137.959.830.546;8.643.435.375.842
FN_A01;5;18;34;louro amarelo;Aniba parviflora;Lauraceae;16;O;FALSE;NA;13.27;18.03;2.6;3;2.7;2.5;20150811;713.797.736.724.672;864.343.290.972.064
FN_A01;5;18;35;liana;NA;NA;10.7;L;FALSE;NA;NA;NA;NA;NA;NA;NA;20150811;713.795.324.136.248;864.343.240.106.776
FN_A01;5;18;36;morta;NA;NA;21.2;O;TRUE;1;1.49;13.39;NA;NA;NA;NA;20150811;713.799.361.993.888;864.343.658.701.056
FN_A01;5;18;37;tento caxua;Ormosia sp.;Fabaceae;18.4;O;FALSE;NA;8.58;17.9;1.6;3.2;1.2;5;20150811;713.784.785.254.076;864.342.723.253.812
FN_A01;5;18;38;abiurana;Pouteria gongrijpii;Sapotaceae;12.5;O;FALSE;NA;16.64;23.29;1;2.4;3.3;1;20150811;713.799.930.480.684;864.343.824.650.308
FN_A01;5;18;39;uxirana;Sacoglottis guianensis;Humiriaceae;11.1;O;FALSE;NA;10.85;14.49;1.5;3.4;2.5;0.6;20150811;713.801.135.313.392;864.343.787.726.304
FN_A01;5;18;40;envira vermelha;Xylopia amazonica;Annonaceae;18.9;O;FALSE;NA;22.33;29.07;3;2;2.5;2.3;20150811;713.801.461.115.288;864.343.935.961.656
FN_A01;5;18;41;abiurana;Pouteria gongrijpii;Sapotaceae;24.1;O;FALSE;NA;20.84;26.3;2.8;3.5;2.6;2;20150811;713.802.989.238.328;864.343.922.616.336
FN_A01;5;18;42;tachi vermelho;Tachigali paniculata;Fabaceae;34.8;O;FALSE;NA;24.57;29.02;4.5;2.7;4;2.7;20150811;7.138.046.819.524;8.643.440.457.768
FN_A01;5;18;43;canela-de-velho;Casearia javitensis;Salicaceae;13.5;O;FALSE;NA;14.44;21.82;2.8;1.5;2;1.8;20150811;71.380.790.616.968;86.434.428.036.816
FN_A01;5;18;44;carapanauba;Aspidosperma excelsum;Apocynaceae;38.3;O;FALSE;NA;19.93;26.18;3;2.5;3;3.2;20150811;7.137.944.408.416;8.643.423.006.512
FN_A01;5;18;45;carapanauba;Aspidosperma excelsum;Apocynaceae;42.3;O;FALSE;NA;15.83;23.54;3;4.2;3;4.3;20150811;71.379.045.114.348;86.434.037.603.676
FN_A01;5;18;46;tachi vermelho;Tachigali paniculata;Fabaceae;38;O;FALSE;NA;19.75;32.3;4.7;3.2;3;3.4;20150811;7.137.893.050.542;8.643.395.351.814
FN_A01;5;18;47;louro amarelo;Aniba parviflora;Lauraceae;38;O;FALSE;NA;21.1;29.32;3.8;4.7;3;4.8;20150811;713.792.080.719.632;864.339.361.250.184
FN_A01;5;18;48;uxirana;Sacoglottis guianensis;Humiriaceae;49.3;O;FALSE;NA;20.1;25.36;3.4;6.8;9.7;3;20150811;713.781.068.989.467;864.341.989.227.447
FN_A01;5;18;49;morta;NA;NA;51;O;TRUE;2;1.42;3.65;NA;NA;NA;NA;20150811;713.806.304.439.096;864.341.165.349.552
FN_A01;5;18;50;mandioqueira;Qualea paraensis;Vochysiaceae;36.1;O;FALSE;1;15.73;28.51;4;4;3.4;4.4;20150811;71.383.222.772.488;86.434.120.047.456
FN_A01;5;19;51;morta;NA;NA;24.2;O;TRUE;NA;1.37;5.09;0;0;0;0;20150811;71.389.423.832.368;86.435.103.598.608
FN_A01;5;19;52;breu;Protium heptaphyllum;Burseraceae;18.1;O;FALSE;NA;9.59;14.76;3.3;3;2.8;3.4;20150811;713.892.524.710.354;864.351.299.132.241
FN_A01;5;19;53;morta;NA;NA;39.4;O;TRUE;1;2.48;26.22;NA;NA;NA;NA;20150811;71.389.840.963.208;86.435.148.846.048
FN_A01;5;19;54;louro amarelo;Aniba parviflora;Lauraceae;25.2;O;FALSE;NA;17.17;25;3;4.7;3.7;4.2;20150811;713.904.048.414.524;864.351.919.570.744
FN_A01;5;19;55;morta;NA;NA;17.4;O;TRUE;1;2.73;18.36;NA;NA;NA;NA;20150811;71.390.726.038.392;86.435.193.581.472
FN_A01;5;19;56;carapanauba;Aspidosperma excelsum;Apocynaceae;70.7;O;FALSE;NA;19.08;28.76;4.4;5.8;4.4;3.8;20150811;71.390.893.119.054;86.435.206.722.264
FN_A01;5;19;57;liana;NA;NA;14.4;L;FALSE;NA;NA;NA;NA;NA;NA;NA;20150811;713.907.934.390.592;864.352.113.252.352
FN_A01;5;19;58;morta;NA;NA;27.7;O;TRUE;1;2.13;19.22;NA;NA;NA;NA;20150811;713.907.813.567.976;864.352.228.182.656
FN_A01;5;19;59;muiratinga;Maquira coriacea;Moraceae;13.6;O;FALSE;NA;8.97;12.7;0.6;4.2;1.2;0.5;20150811;713.908.650.663.648;864.352.418.474.688
FN_A01;5;19;60;morta;NA;NA;21.5;O;TRUE;1;1.85;6.36;NA;NA;NA;NA;20150811;713.909.011.178.912;864.352.571.289.472
FN_A01;5;19;61;tachi;Tachigali myrmecophila;Fabaceae;36.8;O;FALSE;NA;15.3;28.11;4.5;3.4;6.3;6;20150811;71.391.156.562.768;86.435.277.225.408
FN_A01;5;19;62;canela-de-anta;NA;NA;10.7;O;FALSE;NA;7.64;10.71;2.2;2.5;2.8;1.4;20150811;713.917.410.157.816;864.352.858.570.296
FN_A01;5;19;63;morta;NA;NA;63.3;O;TRUE;2;1.11;8.41;NA;NA;NA;NA;20150811;713.917.376.892.616;864.352.980.442.496
FN_A01;5;19;64;jacareuba;Calophyllum brasiliense;Calophyllaceae;14.9;O;FALSE;NA;11.77;18.33;2.2;2.7;2.5;3.2;20150811;71.392.114.481.056;86.435.352.587.136
FN_A01;5;19;65;canela-de-velho;Casearia javitensis;Salicaceae;21.2;O;FALSE;NA;18.33;23.86;3.8;2.5;3.6;3.3;20150811;713.922.984.138.536;864.353.296.992.616
FN_A01;5;19;66;canela-de-velho;Casearia javitensis;Salicaceae;19.4;O;FALSE;NA;9.98;22.05;3.5;2.6;4.8;2.4;20150811;713.924.258.191.272;864.353.397.203.432
FN_A01;5;19;67;breu branco;Protium paniculatum;Burseraceae;10.1;O;FALSE;NA;6.82;9.58;1.1;0.6;0.7;1.2;20150811;713.923.645.627.872;864.353.598.078.432
FN_A01;5;19;68;abiurana vermelha;Pouteria gongrijpii;Sapotaceae;12;O;FALSE;NA;9.88;15.21;2.4;1.7;1.6;2.2;20150811;713.926.143.273.536;864.353.670.014.016
FN_A01;5;19;69;morta;NA;NA;43.5;O;TRUE;1;1.57;4.75;NA;NA;NA;NA;20150811;713.897.235.287.304;864.350.774.292.024
FN_A01;5;19;70;breu manga;Tetragastris altissima;Burseraceae;40.2;O;FALSE;NA;13.73;19.34;2.5;2.3;3.1;2.8;20150811;713.901.130.510.688;864.349.837.299.528
